club_id,player_id
989,90836
989,37152
989,3356
989,15838
989,56829
989,293450
989,419930
989,435765
989,61819
989,90964
989,42298
989,197743
989,398398
989,13573
989,61841
989,416621
631,46741
631,196948
631,27511
631,157509
631,177476
631,148657
631,157490
631,131708
631,245893
631,3160
631,112515
631,224884
631,57500
631,36827
631,154287
631,181779
631,236490
281,186590
281,54781
281,9594
281,90681
281,258878
281,46156
281,7449
281,203853
281,277179
281,15956
281,20007
281,26764
281,251876
148,42710
148,43250
148,175722
148,45314
148,122675
148,341049
148,307763
148,50174
148,192765
148,95424
148,95810
148,341051
11,88590
11,76277
11,215118
11,149498
11,253341
11,6710
11,27306
11,43003
11,44792
11,340310
11,191217
11,126321
985,286384
985,93176
985,103427
985,117996
985,342046
985,12282
985,183288
985,258879
985,258886
985,54906
985,33544
985,14086
985,315131
985,188862
985,188862
31,82105
31,37838
31,47713
31,256178
31,26669
31,207917
31,85177
31,145922
31,128912
31,314353
31,262545
29,11111
29,67355
29,348623
29,13520
29,156934
29,220755
29,13507
29,208244
29,124983
29,110860
29,68390
29,258883
379,37526
379,48002
379,33829
379,42234
379,314295
379,12691
379,264220
379,157907
379,92571
379,181380
379,186269
379,242652
379,236953
379,28260
379,258311
379,345960
180,139208
180,33829
180,81789
180,54935
180,163744
180,57423
180,91251
180,40611
180,250478
180,226968
180,112988
180,60583
873,47713
873,61592
873,62688
873,36861
873,183284
873,244309
873,52119
873,125868
873,141655
873,92572
873,78959
873,464738
873,477758
1003,2998
1003,214056
1003,62945
1003,10003
1003,129893
1003,50477
1003,16947
1003,341993
1003,6636
1003,316125
1003,37442
512,112052
512,45861
512,43763
512,74228
512,31642
512,53173
512,347666
512,258310
512,3881
512,15773
512,430788
1010,60744
1010,37337
1010,81512
1010,37981
1010,59606
1010,76799
1010,27114
1010,38145
1010,183161
1010,479944
1010,41112
1010,479942
1010,111508
1010,100507
1010,37941
1010,476532
2288,85475
2288,287431
2288,67421
2288,85289
2288,187105
2288,67416
2288,38073
2288,66413
2288,184398
2288,66219
2288,66550
2288,214666
3008,177907
3008,44327
3008,122011
3008,18227
3008,9988
3008,37957
3008,459873
3008,234803
3008,419929
3008,121404
3008,163738
3008,66333
3008,241916
3008,453306
289,57420
289,136610
289,277114
289,167268
289,49734
289,27114
289,4241
289,3540
289,320228
289,52119
289,124983
289,257968
289,162029
289,108878
289,36866
289,179451
289,357958
989,177476
989,90836
989,253677
989,30456
989,293450
989,419930
989,435765
989,61819
989,175745
989,42298
989,398398
989,463694
989,61841
989,13573
989,416621
641,215118
641,128904
641,64598
641,78966
641,16660
641,314140
641,77544
641,167393
641,32522
641,61891
641,59558
984,42412
984,121477
984,30456
984,25248
984,40567
984,208244
984,17804
984,111508
984,392774
1132,118534
1132,74810
1132,173504
1132,111114
1132,128828
1132,34691
1132,85928
1132,145922
1132,102258
1132,158700
1132,385920
281,186590
281,176553
281,54781
281,90681
281,9594
281,258878
281,157495
281,203853
281,95424
281,145707
281,380913
631,86202
631,196948
631,46741
631,157509
631,27511
631,148657
631,392771
631,157490
631,303254
631,316551
631,346314
631,112515
631,181778
631,57500
631,173859
631,236490
631,154287
631,181779
631,346315
31,139208
31,82105
31,256178
31,37838
31,26669
31,293784
31,234803
31,207917
31,314353
31,85177
31,145922
31,262545
985,286384
985,184573
985,117996
985,93176
985,103427
985,342046
985,12282
985,183288
985,258879
985,54906
985,33544
985,315131
985,14086
148,42710
148,341429
148,175722
148,43250
148,122675
148,341049
148,50174
148,192765
148,95810
148,127032
148,480763
148,341051
11,88590
11,76277
11,215118
11,253341
11,27306
11,415912
11,6710
11,94005
11,43003
11,480191
11,191217
11,126321
11,397099
29,118534
29,90681
29,11111
29,348623
29,67355
29,91251
29,13520
29,156934
29,220755
29,399373
29,504508
29,13507
29,208244
29,110860
29,68390
29,258883
1003,177907
1003,59032
1003,214056
1003,10003
1003,2998
1003,50477
1003,395797
1003,425026
1003,316125
1003,6636
1003,37442
180,139208
180,253765
180,163744
180,81789
180,243028
180,40611
180,250478
180,226968
180,112988
180,60583
379,48002
379,37526
379,314295
379,33829
379,264220
379,12691
379,339789
379,92571
379,181380
379,5285
379,332338
379,20007
379,236953
379,468002
873,47713
873,61592
873,62688
873,327755
873,36861
873,183284
873,52119
873,125868
873,315131
873,92572
873,78959
873,477758
762,183318
762,127108
762,98240
762,203348
762,121385
762,165334
762,179471
762,170321
762,170929
762,139173
762,255916
762,162029
762,29055
762,250431
1010,81512
1010,60744
1010,37981
1010,76799
1010,59606
1010,27114
1010,38145
1010,129893
1010,183161
1010,506213
1010,92899
1010,41112
1010,76467
512,157509
512,122675
512,112052
512,45861
512,43763
512,53173
512,31642
512,347666
512,298091
512,148967
512,419929
512,159692
512,3881
512,430788
1132,173504
1132,74810
1132,111114
1132,195633
1132,34691
1132,102258
1132,15773
984,42412
984,121477
984,111524
984,122980
984,40567
984,494684
984,507254
984,44792
984,460255
984,111508
984,392774
2288,287431
2288,85475
2288,67421
2288,187105
2288,297212
2288,38073
2288,66219
2288,66550
2288,214666
1237,119269
1237,148153
1237,10503
1237,163656
1237,31514
1237,36291
1237,119164
1237,242078
1237,15166
1237,51528
989,177476
989,90836
989,253677
989,293450
989,419930
989,562257
989,61819
989,175745
989,42298
989,61841
989,13573
1110,152651
1110,57842
1110,52059
1110,102382
1110,27659
1110,101682
1110,55125
1110,261739
1110,238809
1110,121398
1110,346468
281,176553
281,186590
281,54781
281,90681
281,9594
281,340460
281,210178
281,282199
281,466794
281,277723
281,157495
281,203853
281,95424
281,145707
31,139208
31,256178
31,82105
31,37838
31,234803
31,207917
31,314353
31,85177
31,262545
31,485583
631,86202
631,196948
631,157509
631,46741
631,392771
631,27511
631,131708
631,148657
631,157490
631,245893
631,392757
631,112515
631,181778
631,224884
631,57500
631,173859
631,236490
631,154287
148,341429
148,42710
148,175722
148,43250
148,341049
148,50174
148,192765
148,95810
148,127032
148,480763
148,341051
148,406559
985,184573
985,286384
985,117996
985,103427
985,93176
985,342046
985,183288
985,258879
985,507700
985,357147
985,54906
985,315131
985,14086
985,33544
11,88590
11,34322
11,215118
11,253341
11,76277
11,415912
11,251885
11,392761
11,94005
11,43003
11,191217
11,126321
11,2865
11,397099
29,118534
29,157509
29,289446
29,348623
29,67355
29,91251
29,13520
29,220755
29,156934
29,126664
29,13507
29,208244
29,110860
29,68390
29,258883
1003,177907
1003,320141
1003,293168
1003,42412
1003,214056
1003,10003
1003,425026
1003,316125
1003,6636
1003,271997
1003,215876
1003,37442
379,272622
379,285548
379,48002
379,37526
379,314295
379,92571
379,181380
379,140191
379,236953
379,20007
379,468002
989,177476
989,480987
989,90836
989,253677
989,419930
989,249513
989,61819
989,175745
989,85177
989,61841
989,13573
180,99331
180,243028
180,253765
180,163744
180,81789
180,340990
180,40611
180,250478
180,226968
180,112988
180,406008
180,530879
543,142310
543,128901
543,67252
543,204198
543,87856
543,233124
543,129067
543,272621
543,425894
543,525247
543,175446
543,357158
543,504581
543,171679
543,133858
873,47713
873,61592
873,62688
873,183284
873,611650
873,52119
873,125868
873,477758
873,92572
873,78959
931,287431
931,215118
931,60558
931,145466
931,42234
931,142022
931,194460
931,315131
931,158623
931,59641
931,406558
762,183318
762,135343
762,127108
762,85475
762,98240
762,474382
762,484389
762,241889
762,170321
762,139173
762,255916
762,162029
762,250431
1010,81512
1010,60744
1010,59606
1010,37981
1010,38145
1010,76799
1010,467599
1010,453575
1010,183161
1010,286949
1010,92899
1010,41112
1010,76467
1010,170472
1010,335245
1132,173504
1132,74810
1132,128904
1132,111114
1132,195633
1132,34691
1132,641441
1132,503683
1132,102258
1132,15773
1237,119269
1237,148153
1237,364258
1237,134270
1237,56100
1237,367284
1237,335593
1237,36291
1237,31514
1237,68645
1237,119164
1237,51528
1237,335721
1110,152651
1110,57842
1110,52059
1110,55125
1110,238809
1110,121398
1110,93922
1110,380913
1110,657994
603,79723
603,60990
603,28984
603,34559
603,90964
603,114093
603,611845
603,38094
603,120241
603,344004
281,176553
281,186590
281,54781
281,466794
281,258878
281,503977
281,554175
281,157495
281,203853
281,277179
281,95424
281,182712
31,139208
31,256178
31,82105
31,37838
31,541231
31,371814
31,546194
31,554250
31,696324
31,234803
31,554251
31,344579
31,347481
31,618495
31,314353
31,85177
31,485583
31,503680
148,341429
148,42710
148,175722
148,43250
148,346478
148,341049
148,554173
148,192765
148,50174
148,568006
148,127032
148,480763
148,341051
631,86202
631,157509
631,196948
631,303254
631,392757
631,503976
631,181778
631,112515
631,485585
631,57500
631,472423
631,173859
631,504148
631,580765
985,177907
985,184573
985,286384
985,93176
985,342046
985,117996
985,460683
985,531677
985,548470
985,183288
985,507700
985,258879
985,477758
985,357147
985,315131
985,14086
985,531679
11,34322
11,215118
11,88590
11,46741
11,253341
11,210178
11,415912
11,392761
11,300716
11,94005
11,43003
11,340307
11,191217
11,112988
29,118534
29,289446
29,348623
29,91251
29,419325
29,661053
29,126664
29,13507
29,110860
29,161869
29,68390
1003,320141
1003,42412
1003,293168
1003,214056
1003,67252
1003,10003
1003,314372
1003,316125
1003,6636
1003,505194
1003,215876
1003,413220
543,142310
543,128901
543,251896
543,67252
543,204198
543,525247
543,495993
543,571827
543,539807
543,175446
543,357158
543,504581
543,171679
543,614084
543,133858
543,293283
379,272622
379,285548
379,48002
379,37526
379,587106
379,92571
379,181380
379,140191
379,20007
379,503795
379,468002
989,177476
989,90836
989,480116
989,480987
989,419930
989,435765
989,249513
989,61819
989,61841
989,249356
989,13573
989,648699
989,655173
762,183318
762,135343
762,85475
762,98240
762,127108
762,474382
762,484389
762,50174
762,170321
762,146258
762,312553
762,186368
762,255916
762,184528
762,162029
762,250431
405,253677
405,193469
405,413403
405,233124
405,73482
405,250478
405,67416
405,354352
405,66333
405,324223
405,626888
180,99331
180,243028
180,263236
180,163744
180,81789
180,40611
180,226968
180,421424
180,112988
180,341051
180,406008
1237,148153
1237,212847
1237,119269
1237,364258
1237,134270
1237,56100
1237,449020
1237,533523
1237,36291
1237,392773
1237,68645
1237,504148
1237,119164
1237,536521
1237,386201
1010,81512
1010,121477
1010,60744
1010,59606
1010,38145
1010,37981
1010,504966
1010,533083
1010,733495
1010,286949
1010,41112
1010,76467
1010,170472
1010,503762
873,47713
873,61592
873,27511
873,62688
873,183284
873,611650
873,487428
873,52119
873,730893
873,92572
873,78959
1132,173504
1132,74810
1132,128904
1132,43763
1132,111114
1132,396174
1132,788283
1132,195633
1132,503683
1132,641441
1132,102258
1132,15773
1123,343475
1123,77812
1123,121385
1123,65255
1123,226219
1123,425713
1123,346018
1123,112617
1123,618901
1123,471690
1123,236953
1123,563306
350,212829
350,121324
350,324351
350,52495
350,34349
350,13520
350,156939
350,214928
350,85706
350,128909
350,146690
350,158703
281,258004
281,176553
281,177476
281,186590
281,466794
281,54781
281,503977
281,340460
281,609883
281,203853
281,157495
281,182712
281,95424
31,139208
31,256178
31,361260
31,82105
31,371814
31,503679
31,257097
31,541231
31,696324
31,234803
31,338070
31,314353
31,503680
631,157509
631,196948
631,86202
631,303254
631,392771
631,29241
631,316551
631,316125
631,112515
631,181778
631,472423
631,57500
631,503981
985,177907
985,184573
985,286384
985,342046
985,117996
985,548470
985,640245
985,183288
985,255755
985,507700
985,477758
985,357147
985,315131
148,341429
148,175722
148,42710
148,297212
148,346478
148,341049
148,282429
148,192765
148,50174
148,568006
148,127032
148,171679
148,392772
11,435338
11,495666
11,253341
11,215118
11,210178
11,46741
11,88590
11,300716
11,94005
11,586736
11,191217
11,112988
29,118534
29,343475
29,348623
29,289446
29,661053
29,220755
29,511552
29,655986
29,126664
29,591193
29,746554
29,258883
29,68390
29,504507
1003,320141
1003,475411
1003,42412
1003,214056
1003,425026
1003,10003
1003,395797
1003,714458
1003,505194
1003,6636
1003,583258
1003,215876
1003,262226
1003,413220
1003,530732
543,128901
543,142310
543,204198
543,525247
543,571827
543,566043
543,539807
543,578391
543,175446
543,357158
543,137745
543,698678
543,231572
543,485583
543,293283
405,253677
405,413403
405,233124
405,193469
405,530223
405,503750
405,646710
405,250478
405,67416
405,670846
405,425334
405,354352
405,66333
405,626888
405,741700
379,272622
379,285548
379,121477
379,48002
379,37526
379,542690
379,610706
379,502065
379,181380
379,92571
379,504386
379,157672
379,468002
379,140191
379,559130
1237,148153
1237,212847
1237,119269
1237,134270
1237,364258
1237,307497
1237,367284
1237,533523
1237,369098
1237,401604
1237,392773
1237,335721
1237,504148
1237,111195
1237,536521
180,243028
180,99331
180,563963
180,163744
180,465294
180,40611
180,226968
180,421424
180,341051
180,406008
180,530879
762,183318
762,135343
762,98240
762,85475
762,346018
762,170321
762,255916
762,184528
762,162029
931,260827
931,258878
931,287431
931,157490
931,152651
931,60558
931,145466
931,349701
931,194460
931,236490
931,206746
931,406558
931,158623
931,59641
399,246291
399,328784
399,75067
399,559800
399,597659
399,410708
399,129604
399,91854
399,596446
399,67420
399,158764
399,43084
399,559801
399,531957
873,47713
873,507254
873,61592
873,62688
873,27511
873,327755
873,611650
873,183284
873,52119
873,730893
873,503241
873,85177
873,92572
873,78959
350,392771
350,121324
350,212829
350,52495
350,214928
350,13520
350,746734
350,85706
350,258885
350,128909
350,543164
350,746778
350,465717
350,146690
350,638649
984,251912
984,111524
984,401320
984,67421
984,364827
984,671074
984,44792
984,146509
984,504543
984,351755
984,36827
984,38094
984,546944
1132,173504
1132,128904
1132,74810
1132,43763
1132,111114
1132,396174
1132,396861
1132,788283
1132,195633
1132,503683
1132,102258
1132,15773
281,238223
281,221624
281,14555
281,621997
281,258004
281,176553
281,186590
281,177476
281,340460
281,581669
281,609883
281,581681
281,203853
281,576121
281,157495
281,182712
281,95424
281,627228
281,357565
281,628451
281,26267
281,395239
281,53622
281,583199
281,433183
281,88755
281,241641
281,568177
281,661207
281,406635
281,134425
281,203460
281,398184
281,680806
281,171424
281,668265
281,568007
281,363205
281,610849
31,105470
31,340918
31,85864
31,71271
31,662334
31,494284
31,706815
31,139208
31,357119
31,256178
31,82105
31,371814
31,541231
31,503679
31,257097
31,696324
31,632349
31,234803
31,338070
31,551001
31,618495
31,314353
31,503680
31,624258
31,670843
31,225693
31,433188
31,302215
31,60444
31,143424
31,61651
31,618494
31,3333
31,433180
31,565822
31,344015
31,655987
31,594721
31,200512
31,480692
31,340950
31,165793
31,148455
31,236510
31,732119
31,707164
31,131789
31,148368
31,696326
631,442531
631,192279
631,116648
631,490606
631,731466
631,86202
631,196948
631,157509
631,346314
631,344596
631,29241
631,316551
631,640432
631,316125
631,181778
631,112515
631,224884
631,732117
631,670858
631,472423
631,57500
631,102017
631,225083
631,599739
631,51471
631,148928
631,202886
631,423744
631,131978
631,198589
631,73491
631,697278
631,346483
631,309400
631,581675
631,392768
631,281404
631,177862
631,315779
631,217111
631,96341
631,331726
631,170527
631,670857
985,258919
985,59377
985,34130
985,550829
985,13460
985,164770
985,177907
985,184573
985,286384
985,117996
985,548470
985,682562
985,183288
985,255755
985,507700
985,811778
985,477758
985,357147
985,315969
985,505219
985,74683
985,686837
985,122153
985,288255
985,191614
985,686845
985,240306
985,141660
985,203394
985,607224
985,44068
985,401173
985,258923
985,583189
985,811779
985,319301
985,536835
985,640026
985,344830
985,532826
985,8198
985,182877
985,48280
148,244192
148,17965
148,428016
148,355915
148,341429
148,175722
148,346478
148,297212
148,341049
148,488298
148,554173
148,503687
148,462698
148,282429
148,192765
148,476344
148,171679
148,392772
148,696183
148,406638
148,249126
148,581598
148,633659
148,633621
148,504051
148,167799
148,450936
148,354362
148,348795
148,46001
148,581683
148,392775
148,207929
148,728734
148,91845
148,537382
148,284165
148,559794
148,554174
148,431755
148,77100
148,530807
148,696181
148,132098
148,670883
11,427568
11,72476
11,503769
11,493513
11,435338
11,253341
11,215118
11,210178
11,586980
11,581445
11,697282
11,300716
11,535955
11,94005
11,335721
11,331560
11,191217
11,112988
11,610649
11,540687
11,230784
11,160438
11,111455
11,381967
11,581674
11,547533
11,559330
11,285845
11,316264
11,392765
11,668495
11,741238
11,655488
11,433177
11,343052
11,340325
11,340324
11,58864
11,93720
11,503770
11,565821
1003,203026
1003,16911
1003,2857
1003,486144
1003,627198
1003,475411
1003,320141
1003,99331
1003,214056
1003,42412
1003,293168
1003,395797
1003,714458
1003,505194
1003,40611
1003,262226
1003,413220
1003,215876
1003,530732
1003,274839
1003,344605
1003,341501
1003,111051
1003,533657
1003,840640
1003,249565
1003,129588
1003,475188
1003,583953
1003,670988
1003,61560
1003,294057
1003,621193
1003,867711
1003,398065
1003,246968
1003,406040
1003,295330
1003,365172
1003,197838
405,111873
405,75458
405,110867
405,484838
405,610863
405,253677
405,413403
405,215118
405,342046
405,233124
405,646710
405,875929
405,126664
405,250478
405,670846
405,425334
405,354352
405,14086
405,626888
405,324882
405,645686
405,698097
405,447661
405,193116
405,503749
405,174094
405,659459
405,696589
405,61653
405,646658
405,818237
405,387626
405,80444
405,234189
405,665390
405,321247
405,131996
405,183720
405,324358
405,134294
405,381362
405,533662
405,412660
405,742746
29,130164
29,33873
29,14044
29,574448
29,118534
29,289446
29,343475
29,348623
29,661053
29,511552
29,655986
29,126664
29,404842
29,591193
29,424015
29,258883
29,68390
29,126422
29,182894
29,288255
29,127187
29,221025
29,314210
29,50362
29,663225
29,612749
29,242631
29,207929
29,90466
29,726992
29,292417
29,503733
29,627248
29,183720
29,61842
29,378710
29,306024
29,364135
29,80197
29,45671
29,344009
29,511550
543,249994
543,293257
543,29712
543,444641
543,462820
543,838367
543,128901
543,525247
543,204198
543,142310
543,716276
543,606718
543,495993
543,539807
543,578391
543,175446
543,504581
543,137745
543,698678
543,712099
543,231572
543,485583
543,225161
543,168157
543,29364
543,415646
543,532541
543,337787
543,429014
543,614603
543,256977
543,695454
543,487465
543,412669
543,204103
543,206040
543,292246
543,505653
379,120629
379,29692
379,51321
379,15930
379,157509
379,272622
379,121477
379,48002
379,502065
379,610706
379,181380
379,92571
379,504386
379,157672
379,468002
379,140191
379,559130
379,357662
379,283628
379,337333
379,419025
379,554098
379,698164
379,538994
379,31835
379,561452
379,357885
379,293200
379,135853
379,693066
379,290532
379,531461
379,314875
379,69015
379,104124
379,670877
1237,403151
1237,463527
1237,208379
1237,73564
1237,406556
1237,148153
1237,212847
1237,134270
1237,576314
1237,119269
1237,307497
1237,533523
1237,503858
1237,580809
1237,567597
1237,284857
1237,401604
1237,580030
1237,504148
1237,111195
1237,687626
1237,433976
1237,410425
1237,490307
1237,534033
1237,384461
1237,82873
1237,476237
1237,484551
1237,463751
1237,568005
1237,43530
1237,724537
1237,144028
1237,209212
1237,776798
1237,217115
1237,434207
1237,67063
1237,345468
1237,166240
1237,177065
1237,648046
762,226049
762,74960
762,99397
762,142389
762,134270
762,183318
762,135343
762,98240
762,85475
762,250478
762,346018
762,170321
762,95810
762,184528
762,162029
762,520624
762,206225
762,340329
762,346707
762,71292
762,148262
762,484387
762,626291
762,92469
762,333241
762,567576
762,614811
762,272642
762,146795
762,272999
762,199527
762,123682
762,108725
762,196522
399,542586
399,418561
399,246291
399,328784
399,75067
399,597659
399,661208
399,746067
399,410708
399,374139
399,596446
399,614082
399,67420
399,158764
399,531957
399,351749
399,734375
399,581677
399,92738
399,534700
399,121257
399,587003
399,532178
399,922693
399,417346
399,592474
399,411295
399,319301
399,173900
399,392763
399,474701
399,183334
399,131505
399,296986
399,503980
180,95976
180,52570
180,19948
180,341043
180,243028
180,563963
180,163744
180,379807
180,503976
180,318523
180,746554
180,503981
180,341051
180,406008
180,413032
180,66100
180,181579
180,130765
180,444211
180,703577
180,866655
180,186644
180,485424
180,565406
180,129078
180,340322
180,33713
180,571743
180,346779
180,250426
180,444208
180,346482
180,37304
1148,262749
1148,453704
1148,48870
1148,429563
1148,456292
1148,741236
1148,328658
1148,442248
1148,125314
1148,372240
1148,52059
1148,376856
1148,134277
1148,339556
1148,503688
1148,391005
1148,587019
1148,586984
1148,148367
1148,270171
1148,69633
1148,319859
1148,340321
1148,421637
1148,533916
1148,462832
1148,470596
1148,204294
1148,587002
1148,388165
1148,249873
1148,596216
1148,413039
1148,251845
1148,581679
1148,251664
1148,404584
1148,465606
873,128899
873,64399
873,196722
873,392757
873,260827
873,507254
873,61592
873,327755
873,730893
873,503241
873,724529
873,92572
873,85177
873,78959
873,241481
873,74300
873,66934
873,488362
873,207014
873,41416
873,814811
873,157506
873,479999
873,145988
873,566723
873,586834
873,596821
873,344152
873,420002
873,108354
873,50201
873,586986
873,703474
1123,201574
1123,33027
1123,504042
1123,29391
1123,288948
1123,403564
1123,361260
1123,128904
1123,121385
1123,621993
1123,77812
1123,511802
1123,425713
1123,696762
1123,507700
1123,295630
1123,618901
1123,471690
1123,236953
1123,433186
1123,257805
1123,377393
1123,390664
1123,423744
1123,126600
1123,82863
1123,532464
1123,724785
1123,332341
1123,258916
1123,672381
1123,451677
1123,383109
1123,109751
1123,547534
1123,291739
1123,346499
1123,570864
1123,393325
1123,46972
1123,434223
1123,291544
1123,605498
1123,566888
1123,696764
1010,120186
1010,365544
1010,13572
1010,39037
1010,736251
1010,255744
1010,192875
1010,81512
1010,60577
1010,371436
1010,59606
1010,624948
1010,591360
1010,290017
1010,286949
1010,50174
1010,610621
1010,503795
1010,76467
1010,486477
1010,522131
1010,635336
1010,46001
1010,236471
1010,409106
1010,346472
1010,391719
1010,73484
1010,74943
1010,44983
1010,733494
1010,252345
1010,271098
1010,711247
1010,875581
1010,410225
1010,424051
1010,626724
1010,448854
1010,459463
1010,91059
1010,120565
1010,289846
1010,65477
1010,594276
1010,852517
1010,974327
1132,192080
1132,410436
1132,45494
1132,285033
1132,581890
1132,733430
1132,173504
1132,469050
1132,74810
1132,111114
1132,43763
1132,788283
1132,195633
1132,686839
1132,214666
1132,102258
1132,15773
1132,91317
1132,40613
1132,293569
1132,49755
1132,677311
1132,596217
1132,657863
1132,584769
1132,234781
1132,614700
1132,89231
1132,14221
1132,228645
1132,108725
1132,53360
1132,101500
1132,63200
1132,704801
27,59016
27,26485
27,45124
27,34593
27,16136
27,54659
27,49734
27,126719
27,82008
27,2219
27,33947
16,39728
16,34322
16,124502
16,40995
16,299328
16,35208
16,111900
16,25727
16,93922
16,195246
16,274461
82,86784
82,94201
82,65255
82,32213
82,16136
82,45448
82,189283
82,158055
82,35247
82,8317
82,231586
82,49730
15,43512
15,196357
15,206386
15,58489
15,175792
15,267330
15,228433
15,148967
15,36914
15,88684
15,3256
15,202591
15,227078
15,237444
33,82105
33,39020
33,143559
33,119031
33,196231
33,228948
33,94005
33,19354
33,27800
33,112062
33,1662
18,196948
18,62915
18,47587
18,85789
18,42234
18,192635
18,568
18,4607
18,19305
18,85867
18,77809
533,166601
533,135343
533,51676
533,132529
533,143798
533,70285
533,129674
39,82350
39,30070
39,40429
39,56100
39,48931
39,126281
39,111900
39,50577
39,127177
39,43984
39,88684
79,45599
79,187491
79,60790
79,165873
79,38434
79,31570
79,86204
79,62800
79,112617
79,44521
79,20276
79,86848
44,124732
44,42203
44,162434
44,39094
44,178641
44,241970
44,85867
44,89592
44,31218
44,282660
44,119211
44,51100
44,170522
24,53533
24,119031
24,16520
24,58178
24,39259
24,78553
24,53437
24,41866
24,49723
24,170522
167,26669
167,106405
167,126638
167,3851
167,14977
167,202838
167,224884
167,111275
167,148967
167,156730
167,18021
167,65781
167,146163
3,110036
3,84435
3,91716
3,41023
3,38267
3,108537
3,34543
3,282577
86,99331
86,136610
86,128488
86,90489
86,32618
86,202228
86,109436
86,69436
86,192616
86,89542
86,201135
86,60632
86,1277
86,117478
86,139278
41,34561
41,226009
41,247661
41,25812
41,159265
41,53669
41,103310
41,42044
42,126534
42,52920
42,85164
42,1586
42,171376
42,68815
42,193004
42,235371
42,75852
42,55114
42,83002
42,193900
42,92453
4795,52348
4795,179634
4795,17025
4795,43257
4795,320889
4795,154396
4795,31514
4795,42318
4795,85906
4795,31216
105,88680
105,11765
105,35934
105,33078
105,35383
105,31123
105,335635
105,45668
105,54846
105,16628
105,2926
27,39728
27,26485
27,59016
27,45124
27,54659
27,156990
27,126719
27,2219
27,33947
16,34322
16,124502
16,99922
16,40995
16,170986
16,35208
16,111900
16,25727
16,93922
16,274461
15,196357
15,43512
15,59032
15,58489
15,206386
15,175792
15,267330
15,228433
15,202591
15,85906
15,3256
15,237444
15,227078
33,39020
33,143559
33,228948
33,54659
33,32213
33,119031
33,265176
33,94005
33,224884
33,19354
33,71905
33,112062
33,27800
33,1662
33,265159
82,86784
82,88721
82,94201
82,53173
82,189283
82,158049
82,158055
82,280589
82,231586
82,35247
82,8317
82,296378
82,49730
23826,93740
23826,344695
23826,58489
23826,364258
23826,149516
23826,9340
23826,70243
23826,58995
23826,288348
23826,215599
23826,160968
23826,196822
23826,237113
18,196948
18,99331
18,192635
18,47587
18,84085
18,340480
18,188010
18,19305
18,85867
18,77809
533,166601
533,84435
533,52348
533,135343
533,51676
533,160241
533,154396
533,143798
533,129674
533,223974
3,110036
3,91716
3,40995
3,38267
3,41023
3,331575
3,108537
3,45668
3,282577
39,82350
39,175792
39,56100
39,126281
39,30070
39,282169
39,50577
39,127177
39,88684
39,43984
44,124732
44,162434
44,39094
44,42203
44,227110
44,296345
44,89592
