club_id,player_id
180,232271
180,129078
180,286919
180,226965
180,112343
180,129627
180,53360
180,37304
180,227183
180,356569
873,75471
873,145988
873,46791
873,244130
873,353674
873,61842
873,81801
873,50201
873,45121
873,95435
873,42411
873,273773
873,121223
873,233998
1003,292417
1003,229970
1003,398065
1003,171424
1003,168337
1003,174915
1003,197838
1003,79642
1003,54890
512,312017
512,3306
512,338673
512,81808
512,128897
512,41384
512,62049
512,81999
512,4072
512,286005
1010,281404
1010,499604
1010,55619
1010,157501
1010,65477
1010,62121
1010,101500
1010,35249
1010,295331
1010,314959
1010,26456
1010,236513
1010,46477
1010,479939
2288,77932
2288,189070
2288,14066
2288,374889
2288,37011
2288,319301
2288,85324
2288,108354
2288,35564
2288,22388
2288,37787
2288,298477
3008,37920
3008,144303
3008,22614
3008,314875
3008,209781
3008,76608
3008,44624
3008,118535
3008,93145
3008,356195
3008,318224
289,96754
289,38497
289,177847
289,248045
289,77329
289,307781
289,375391
289,103565
289,3875
289,39532
289,453824
989,28140
989,146795
989,87672
989,36939
989,195652
989,110858
989,123682
989,91059
989,291422
989,35413
989,255703
989,398402
641,95755
641,4063
641,204103
641,83430
641,48950
641,18644
641,39908
641,183334
641,59323
641,33963
984,59631
984,77274
984,61711
984,314266
984,128897
984,80197
984,65976
984,49655
1132,45623
1132,25366
1132,89231
1132,120565
1132,183334
1132,48078
1132,63200
1132,16311
1132,33507
1132,183298
1132,367195
1132,385922
281,134425
281,406635
281,417346
281,192565
281,225452
281,26399
281,363205
281,314288
631,50202
631,52769
631,281404
631,177862
631,216569
631,392768
631,65278
631,128223
631,179184
631,82442
631,331726
31,80444
31,200512
31,148455
31,144303
31,236510
31,131789
31,47082
31,148368
31,258889
31,134294
985,258923
985,96341
985,40433
985,182877
985,3332
985,3455
985,214104
148,91845
148,215679
148,320913
148,77100
148,111630
148,132098
148,207015
148,35564
148,357397
11,33713
11,340325
11,58864
11,40433
11,93720
11,82442
11,67063
11,197642
11,340324
29,75471
29,503733
29,33713
29,14221
29,45671
29,306024
29,199369
29,3332
29,209781
29,344009
29,351597
29,388160
1003,292417
1003,398065
1003,171424
1003,168337
1003,364861
1003,197838
1003,174915
1003,295330
1003,79642
1003,54890
180,36139
180,232271
180,129078
180,286919
180,184672
180,112343
180,129627
180,37304
180,227183
180,444208
379,45403
379,349300
379,234807
379,337321
379,22614
379,342048
379,41384
379,50935
379,104124
379,48066
379,291544
379,120610
379,302371
873,145988
873,46791
873,244130
873,353674
873,537182
873,61842
873,81801
873,325200
873,50201
873,238407
873,95435
873,233998
873,577779
762,281404
762,186997
762,258188
762,199527
762,174915
762,51152
762,196522
762,81999
762,250426
762,251664
1010,135057
1010,55619
1010,303259
1010,378710
1010,120565
1010,129476
1010,65477
1010,35249
1010,295331
1010,236513
1010,479939
512,134936
512,312017
512,338673
512,128897
512,45660
512,62049
512,4072
512,286005
512,382554
1132,215679
1132,584769
1132,89231
1132,14221
1132,3306
1132,108725
1132,63200
1132,48078
1132,173483
1132,183298
984,59631
984,77274
984,314266
984,47082
984,80197
984,53360
984,341317
984,296986
984,65976
2288,45403
2288,14066
2288,374889
2288,37011
2288,319301
2288,331726
2288,81808
2288,108354
2288,298477
2288,298231
1237,147094
1237,51730
1237,148734
1237,262895
1237,149237
1237,209212
1237,359693
1237,166240
1237,54890
1237,67211
1237,45693
1237,112668
1237,434207
989,146795
989,87672
989,36939
989,195652
989,287528
989,110858
989,123682
989,91059
989,291422
989,35413
989,3875
989,562256
1110,77001
1110,157368
1110,287167
1110,61549
1110,238639
1110,90583
1110,49501
1110,123397
1110,201576
281,134425
281,406635
281,417346
281,345654
281,192565
281,171424
281,225452
281,392763
281,363205
281,26399
31,200512
31,148455
31,279455
31,236510
31,400831
31,131789
31,148368
31,258889
31,134294
31,47082
31,406560
631,50202
631,52769
631,392768
631,281404
631,177862
631,315779
631,65278
631,128223
631,39153
631,179184
631,331726
631,82442
148,91845
148,215679
148,77100
148,111630
148,132098
148,207015
148,35564
148,357397
985,258923
985,344830
985,532826
985,96341
985,182877
985,40433
985,214104
11,340325
11,245744
11,433177
11,93720
11,58864
11,67063
11,340324
11,503768
29,175169
29,380415
29,75471
29,33713
29,378710
29,306024
29,45671
29,209781
29,199369
1003,292417
1003,398065
1003,118287
1003,364861
1003,197838
1003,295330
1003,174915
1003,79642
1003,54890
379,337321
379,159372
379,69015
379,22614
379,342048
379,258011
379,41384
379,104124
379,50935
379,48066
379,291544
379,73185
989,146795
989,87672
989,36939
989,365770
989,277033
989,195652
989,287528
989,123682
989,91059
989,258889
989,291422
989,3875
989,398402
180,186644
180,232271
180,129078
180,286919
180,134294
180,112343
180,129627
180,184672
180,37304
180,227183
180,444208
180,339795
543,340950
543,149716
543,426620
543,173900
543,204103
543,183283
543,206040
543,181781
543,361254
543,345772
543,67431
543,322089
543,369171
873,145988
873,46791
873,244130
873,61842
873,325200
873,179184
873,50201
873,108354
873,238407
873,95435
931,58205
931,16135
931,111422
931,77974
931,144303
931,51152
931,290951
931,9335
762,281404
762,186997
762,258188
762,272999
762,199527
762,288952
762,196522
762,80197
762,230541
762,81999
1010,308801
1010,303259
1010,129476
1010,120565
1010,459463
1010,65477
1010,295331
1010,35249
1010,314959
1010,236513
1010,442337
1132,584769
1132,89231
1132,14221
1132,3306
1132,108725
1132,63200
1132,101500
1132,48078
1132,173483
1132,4072
1132,385922
1237,147094
1237,213268
1237,149237
1237,209212
1237,312239
1237,166240
1237,177065
1237,45693
1237,112668
1237,309180
1237,325443
1237,434207
1110,453594
1110,312017
1110,77001
1110,260806
1110,238639
1110,314183
1110,90583
1110,49501
1110,123397
603,199528
603,58993
603,125409
603,136501
603,135213
603,209781
603,169555
603,66994
603,124172
603,134657
603,238185
603,347439
281,134425
281,406635
281,426666
281,192565
281,171424
281,225452
281,392763
281,363205
281,26399
31,200512
31,165793
31,487417
31,148455
31,236510
31,433182
31,565419
31,131789
31,148368
31,406560
31,382555
31,580801
148,91845
148,284165
148,215679
148,77100
148,111630
148,132098
148,552655
631,392768
631,52769
631,281404
631,315779
631,65278
631,331726
631,179184
631,82442
631,571743
985,258923
985,518644
985,532826
985,319301
985,344830
985,182877
985,62121
985,531678
11,655488
11,343052
11,433177
11,340325
11,58864
11,93720
11,340324
11,503768
11,503770
29,175169
29,75471
29,503733
29,33713
29,378710
29,364135
29,306024
29,45671
29,209781
29,511550
1003,398065
1003,292417
1003,197838
1003,295330
1003,420808
543,340950
543,256977
543,204103
543,487465
543,183283
543,206040
543,265078
543,606872
543,322089
543,392762
379,337321
379,159372
379,314875
379,69015
379,22614
379,342048
379,258011
379,396857
379,181375
379,104124
379,50935
379,195906
989,146795
989,355861
989,87672
989,365770
989,277033
989,279455
989,195652
989,123682
989,91059
989,258889
989,3875
989,398402
989,655835
762,272642
762,186997
762,258188
762,272999
762,199527
762,484390
762,196522
762,230541
762,48066
762,422930
405,203460
405,234189
405,309841
405,183720
405,176591
405,381362
405,182201
405,88971
405,85324
405,412660
405,314237
405,533662
180,485424
180,186644
180,232271
180,129078
180,340322
180,134294
180,346779
180,444208
180,37304
180,346482
1237,144028
1237,147094
1237,262895
1237,430824
1237,213268
1237,209212
1237,217115
1237,166240
1237,434207
1237,177065
1237,45693
1237,516407
1010,308801
1010,646997
1010,410225
1010,283528
1010,725703
1010,129476
1010,626724
1010,120565
1010,65477
1010,67063
1010,295331
1010,470128
873,145988
873,703470
873,61842
873,45671
873,50201
873,108354
873,95435
873,577779
873,659331
1132,584769
1132,89231
1132,14221
1132,598958
1132,108725
1132,63200
1132,53360
1132,101500
1132,381156
1123,109751
1123,547534
1123,321247
1123,225452
1123,46972
1123,140579
1123,434223
1123,159239
1123,246963
1123,339013
350,156899
350,222024
350,291422
350,298477
350,183299
350,49542
350,35416
350,252755
350,36859
281,134425
281,406635
281,398184
281,417346
281,171424
281,225452
281,363205
281,26399
281,610849
31,200512
31,340950
31,165793
31,148455
31,279455
31,236510
31,131789
31,406560
31,148368
631,392768
631,177862
631,315779
631,217111
631,170527
631,331726
631,179184
631,82442
985,258923
985,583189
985,532826
985,536835
985,319301
985,676318
985,640026
985,182877
985,48280
985,62121
148,91845
148,284165
148,559794
148,77100
148,39381
148,111630
148,530807
148,132098
148,525287
148,670883
11,655488
11,52769
11,433177
11,343052
11,340325
11,93720
11,58864
11,340324
11,503770
11,503768
29,175169
29,503733
29,75471
29,33713
29,378710
29,306024
29,364135
29,91059
29,45671
29,344009
29,511550
1003,398065
1003,292417
1003,670987
1003,341647
1003,295330
1003,197838
1003,174915
543,340950
543,256977
543,487465
543,204103
543,568535
543,206040
543,505653
543,122155
543,265078
543,335461
405,203460
405,234189
405,581670
405,665390
405,131996
405,183720
405,176591
405,324358
405,381362
405,182201
405,412660
405,654173
405,530222
379,290532
379,337321
379,487850
379,314875
379,159372
379,69015
379,22614
379,258011
379,181375
379,104124
379,655880
1237,144028
1237,147094
1237,430824
1237,209212
1237,213268
1237,312239
1237,217115
1237,434207
1237,67063
1237,345468
1237,177065
1237,325443
180,485424
180,186644
180,165793
180,129078
180,33713
180,340322
180,286919
180,134294
180,346779
180,444208
180,346482
180,37304
762,272642
762,146795
762,186997
762,272999
762,199527
762,123682
762,196522
762,48066
931,149716
931,111422
931,502074
931,149237
931,51152
931,453824
931,290951
399,417346
399,411295
399,173900
399,392763
399,474701
399,183334
399,131505
399,296986
399,503980
873,145988
873,703470
873,61842
873,586834
873,420002
873,179184
873,50201
873,108354
873,95435
350,406560
350,298477
350,291422
350,341317
350,35416
350,746740
350,49542
350,623570
350,670859
350,609556
984,37920
984,342048
984,77274
984,22614
984,314183
984,183299
984,271966
984,135213
984,129627
984,65976
984,406636
984,592988
1132,584769
1132,89231
1132,598958
1132,108725
1132,53360
1132,63200
1132,101500
1132,381156
281,238223
281,221624
281,14555
281,621997
281,258004
281,176553
281,186590
281,177476
281,340460
281,581669
281,609883
281,581681
281,203853
281,576121
281,157495
281,182712
281,95424
281,627228
281,357565
281,628451
281,26267
281,395239
281,53622
281,583199
281,433183
281,88755
281,241641
281,568177
281,661207
281,406635
281,134425
281,203460
281,398184
281,680806
281,171424
281,668265
281,568007
281,363205
281,610849
31,105470
31,340918
31,85864
31,71271
31,662334
31,494284
31,706815
31,139208
31,357119
31,256178
31,82105
31,371814
31,541231
31,503679
31,257097
31,696324
31,632349
31,234803
31,338070
31,551001
31,618495
31,314353
31,503680
31,624258
31,670843
31,225693
31,433188
31,302215
31,60444
31,143424
31,61651
31,618494
31,3333
31,433180
31,565822
31,344015
31,655987
31,594721
31,200512
31,480692
31,340950
31,165793
31,148455
31,236510
31,732119
31,707164
31,131789
31,148368
31,696326
631,442531
631,192279
631,116648
631,490606
631,731466
631,86202
631,196948
631,157509
631,346314
631,344596
631,29241
631,316551
631,640432
631,316125
631,181778
631,112515
631,224884
631,732117
631,670858
631,472423
631,57500
631,102017
631,225083
631,599739
631,51471
631,148928
631,202886
631,423744
631,131978
631,198589
631,73491
631,697278
631,346483
631,309400
631,581675
631,392768
631,281404
631,177862
631,315779
631,217111
631,96341
631,331726
631,170527
631,670857
985,258919
985,59377
985,34130
985,550829
985,13460
985,164770
985,177907
985,184573
985,286384
985,117996
985,548470
985,682562
985,183288
985,255755
985,507700
985,811778
985,477758
985,357147
985,315969
985,505219
985,74683
985,686837
985,122153
985,288255
985,191614
985,686845
985,240306
985,141660
985,203394
985,607224
985,44068
985,401173
985,258923
985,583189
985,811779
985,319301
985,536835
985,640026
985,344830
985,532826
985,8198
985,182877
985,48280
148,244192
148,17965
148,428016
148,355915
148,341429
148,175722
148,346478
148,297212
148,341049
148,488298
148,554173
148,503687
148,462698
148,282429
148,192765
148,476344
148,171679
148,392772
148,696183
148,406638
148,249126
148,581598
148,633659
148,633621
148,504051
148,167799
148,450936
148,354362
148,348795
148,46001
148,581683
148,392775
148,207929
148,728734
148,91845
148,537382
148,284165
148,559794
148,554174
148,431755
148,77100
148,530807
148,696181
148,132098
148,670883
11,427568
11,72476
11,503769
11,493513
11,435338
11,253341
11,215118
11,210178
11,586980
11,581445
11,697282
11,300716
11,535955
11,94005
11,335721
11,331560
11,191217
11,112988
11,610649
11,540687
11,230784
11,160438
11,111455
11,381967
11,581674
11,547533
11,559330
11,285845
11,316264
11,392765
11,668495
11,741238
11,655488
11,433177
11,343052
11,340325
11,340324
11,58864
11,93720
11,503770
11,565821
1003,203026
1003,16911
1003,2857
1003,486144
1003,627198
1003,475411
1003,320141
1003,99331
1003,214056
1003,42412
1003,293168
1003,395797
1003,714458
1003,505194
1003,40611
1003,262226
1003,413220
1003,215876
1003,530732
1003,274839
1003,344605
1003,341501
1003,111051
1003,533657
1003,840640
1003,249565
1003,129588
1003,475188
1003,583953
1003,670988
1003,61560
1003,294057
1003,621193
1003,867711
1003,398065
1003,246968
1003,406040
1003,295330
1003,365172
1003,197838
405,111873
405,75458
405,110867
405,484838
405,610863
405,253677
405,413403
405,215118
405,342046
405,233124
405,646710
405,875929
405,126664
405,250478
405,670846
405,425334
405,354352
405,14086
405,626888
405,324882
405,645686
405,698097
405,447661
405,193116
405,503749
405,174094
405,659459
405,696589
405,61653
405,646658
405,818237
405,387626
405,80444
405,234189
405,665390
405,321247
405,131996
405,183720
405,324358
405,134294
405,381362
405,533662
405,412660
405,742746
29,130164
29,33873
29,14044
29,574448
29,118534
29,289446
29,343475
29,348623
29,661053
29,511552
29,655986
29,126664
29,404842
29,591193
29,424015
29,258883
29,68390
29,126422
29,182894
29,288255
29,127187
29,221025
29,314210
29,50362
29,663225
29,612749
29,242631
29,207929
29,90466
29,726992
29,292417
29,503733
29,627248
29,183720
29,61842
29,378710
29,306024
29,364135
29,80197
29,45671
29,344009
29,511550
543,249994
543,293257
543,29712
543,444641
543,462820
543,838367
543,128901
543,525247
543,204198
543,142310
543,716276
543,606718
543,495993
543,539807
543,578391
543,175446
543,504581
543,137745
543,698678
543,712099
543,231572
543,485583
543,225161
543,168157
543,29364
543,415646
543,532541
543,337787
543,429014
543,614603
543,256977
543,695454
543,487465
543,412669
543,204103
543,206040
543,292246
543,505653
379,120629
379,29692
379,51321
379,15930
379,157509
379,272622
379,121477
379,48002
379,502065
379,610706
379,181380
379,92571
379,504386
379,157672
379,468002
379,140191
379,559130
379,357662
379,283628
379,337333
379,419025
379,554098
379,698164
379,538994
379,31835
379,561452
379,357885
379,293200
379,135853
379,693066
379,290532
379,531461
379,314875
379,69015
379,104124
379,670877
1237,403151
1237,463527
1237,208379
1237,73564
1237,406556
1237,148153
1237,212847
1237,134270
1237,576314
1237,119269
1237,307497
1237,533523
1237,503858
1237,580809
1237,567597
1237,284857
1237,401604
1237,580030
1237,504148
1237,111195
1237,687626
1237,433976
1237,410425
1237,490307
1237,534033
1237,384461
1237,82873
1237,476237
1237,484551
1237,463751
1237,568005
1237,43530
1237,724537
1237,144028
1237,209212
1237,776798
1237,217115
1237,434207
1237,67063
1237,345468
1237,166240
1237,177065
1237,648046
762,226049
762,74960
762,99397
762,142389
762,134270
762,183318
762,135343
762,98240
762,85475
762,250478
762,346018
762,170321
762,95810
762,184528
762,162029
762,520624
762,206225
762,340329
762,346707
762,71292
762,148262
762,484387
762,626291
762,92469
762,333241
762,567576
762,614811
762,272642
762,146795
762,272999
762,199527
762,123682
762,108725
762,196522
399,542586
399,418561
399,246291
399,328784
399,75067
399,597659
399,661208
399,746067
399,410708
399,374139
399,596446
399,614082
399,67420
399,158764
399,531957
399,351749
399,734375
399,581677
399,92738
399,534700
399,121257
399,587003
399,532178
399,922693
399,417346
399,592474
399,411295
399,319301
399,173900
399,392763
399,474701
399,183334
399,131505
399,296986
399,503980
180,95976
180,52570
180,19948
180,341043
180,243028
180,563963
180,163744
180,379807
180,503976
180,318523
180,746554
180,503981
180,341051
180,406008
180,413032
180,66100
180,181579
180,130765
180,444211
180,703577
180,866655
180,186644
180,485424
180,565406
180,129078
180,340322
180,33713
180,571743
180,346779
180,250426
180,444208
180,346482
180,37304
1148,262749
1148,453704
1148,48870
1148,429563
1148,456292
1148,741236
1148,328658
1148,442248
1148,125314
1148,372240
1148,52059
1148,376856
1148,134277
1148,339556
1148,503688
1148,391005
1148,587019
1148,586984
1148,148367
1148,270171
1148,69633
1148,319859
1148,340321
1148,421637
1148,533916
1148,462832
1148,470596
1148,204294
1148,587002
1148,388165
1148,249873
1148,596216
1148,413039
1148,251845
1148,581679
1148,251664
1148,404584
1148,465606
873,128899
873,64399
873,196722
873,392757
873,260827
873,507254
873,61592
873,327755
873,730893
873,503241
873,724529
873,92572
873,85177
873,78959
873,241481
873,74300
873,66934
873,488362
873,207014
873,41416
873,814811
873,157506
873,479999
873,145988
873,566723
873,586834
873,596821
873,344152
873,420002
873,108354
873,50201
873,586986
873,703474
1123,201574
1123,33027
1123,504042
1123,29391
1123,288948
1123,403564
1123,361260
1123,128904
1123,121385
1123,621993
1123,77812
1123,511802
1123,425713
1123,696762
1123,507700
1123,295630
1123,618901
1123,471690
1123,236953
1123,433186
1123,257805
1123,377393
1123,390664
1123,423744
1123,126600
1123,82863
1123,532464
1123,724785
1123,332341
1123,258916
1123,672381
1123,451677
1123,383109
1123,109751
1123,547534
1123,291739
1123,346499
1123,570864
1123,393325
1123,46972
1123,434223
1123,291544
1123,605498
1123,566888
1123,696764
1010,120186
1010,365544
1010,13572
1010,39037
1010,736251
1010,255744
1010,192875
1010,81512
1010,60577
1010,371436
1010,59606
1010,624948
1010,591360
1010,290017
1010,286949
1010,50174
1010,610621
1010,503795
1010,76467
1010,486477
1010,522131
1010,635336
1010,46001
1010,236471
1010,409106
1010,346472
1010,391719
1010,73484
1010,74943
1010,44983
1010,733494
1010,252345
1010,271098
1010,711247
1010,875581
1010,410225
1010,424051
1010,626724
1010,448854
1010,459463
1010,91059
1010,120565
1010,289846
1010,65477
1010,594276
1010,852517
1010,974327
1132,192080
1132,410436
1132,45494
1132,285033
1132,581890
1132,733430
1132,173504
1132,469050
1132,74810
1132,111114
1132,43763
1132,788283
1132,195633
1132,686839
1132,214666
1132,102258
1132,15773
1132,91317
1132,40613
1132,293569
1132,49755
1132,677311
1132,596217
1132,657863
1132,584769
1132,234781
1132,614700
1132,89231
1132,14221
1132,228645
1132,108725
1132,53360
1132,101500
1132,63200
1132,704801
27,243714
27,22068
27,337027
27,75615
27,4360
27,38253
16,177847
16,7161
16,315779
16,58864
16,73782
82,85148
82,58205
82,353108
82,237732
82,38410
82,289507
82,157927
82,56331
82,34557
15,91845
15,51972
15,61087
15,50935
15,6237
33,85148
33,227102
33,192565
33,39102
33,45660
33,4357
33,59783
33,195782
18,102226
18,31041
18,32711
18,47285
18,7161
18,42783
18,140579
18,171209
533,68033
533,207592
533,6791
533,161072
533,82009
533,46580
533,89718
533,37287
533,112935
533,39106
533,1331
39,159522
39,87650
39,171167
39,44713
39,58379
39,196836
39,230541
39,185245
39,234375
39,152963
39,119234
79,51972
79,31159
79,170527
79,58405
79,79501
79,218299
79,138292
44,7971
44,45178
44,170530
44,25427
44,58124
44,21175
44,37013
24,98249
24,78950
24,35183
24,109256
24,91915
24,91423
24,261943
167,26878
167,54137
167,45662
167,51356
167,90024
167,50303
167,164265
167,195906
167,17689
167,89659
3,51176
3,50512
3,79967
3,108650
3,37788
3,202925
86,143121
86,36207
86,74996
86,117476
86,153634
86,142281
86,119169
86,532
41,30308
41,93184
41,124083
41,196570
41,140579
41,73013
41,120205
41,52530
41,103547
41,7427
41,216597
42,272642
42,89591
42,94939
42,283001
42,38360
42,75640
42,39106
42,66783
42,119557
42,9824
42,193050
4795,126214
4795,257767
4795,116792
4795,131561
4795,187496
4795,80031
4795,59054
4795,49501
4795,42952
4795,38746
105,335636
105,39743
105,19736
105,195782
27,243714
27,22068
27,337027
27,75615
27,4360
27,38253
16,58205
16,293281
16,288230
16,315779
16,283223
16,58864
16,349066
16,73782
15,387626
15,51972
15,61087
15,50935
15,82009
15,173491
15,6237
15,170514
33,196227
33,227102
33,38410
33,39102
33,422380
33,237662
33,49239
33,45660
33,59783
33,4357
33,195782
33,315291
82,85148
82,148955
82,293169
82,353108
82,237732
82,38410
82,29835
82,13979
82,289507
82,56331
82,6288
82,298976
82,401923
23826,111376
23826,170527
23826,157635
23826,341317
23826,178459
23826,94559
18,102226
18,31041
18,227974
18,32711
18,47285
18,42783
18,7161
18,315256
18,140579
18,401717
533,68033
533,67869
533,207592
533,161072
533,46580
533,39743
533,89718
533,112935
533,39106
533,160668
533,292269
3,51176
3,44713
3,50512
3,108650
3,79967
3,103547
3,270541
39,190289
39,171167
39,44713
39,196836
39,185245
39,152963
39,230541
39,206542
39,119234
39,234375
39,187499
39,123189
44,7971
44,45178
44,170530
44,45662
44,300508
44,21175
44,58124
44,37013
86,106270
86,143121
86,159471
86,36207
86,74996
86,117476
86,119169
86,532
86,23553
86,50782
86,273824
86,251303
60,185077
60,218011
60,152963
60,42936
60,193033
60,136181
60,10885
60,229176
60,93698
41,93184
41,415194
41,124083
41,72519
41,120205
41,73013
41,52530
41,216597
24,187587
24,41541
24,109256
24,171209
24,91915
24,261943
167,54137
167,45662
167,90024
167,51356
167,164265
167,195906
167,111881
167,50303
167,89659
4795,126214
4795,78950
4795,427291
4795,119120
4795,131561
4795,116792
4795,187496
4795,49501
4795,80031
4795,59054
4795,42952
105,57895
105,39102
105,80672
105,52530
105,160668
105,195782
105,103064
105,19736
27,243714
27,22068
27,337027
27,336331
27,4360
27,38253
27,39743
27,154819
27,296429
16,401173
16,58205
16,293281
16,342967
16,288230
16,315779
16,69015
16,58864
16,179184
16,349066
23826,139396
23826,170527
23826,264956
23826,341317
23826,157635
15,387626
15,61087
15,82009
15,193782
15,173491
15,6237
33,205940
33,227102
33,38410
33,422380
33,237662
33,49239
33,59783
33,207597
533,68033
533,207592
533,284010
533,282180
533,159471
533,46580
533,112935
533,39743
533,39106
533,284047
533,362184
18,102226
18,185077
18,31041
18,227974
18,187383
18,32711
18,47285
18,7161
18,140579
18,51356
18,401717
82,293169
82,148955
82,194638
82,29835
82,148368
82,6288
82,311489
82,401923
79,293169
79,182711
79,293281
79,247459
79,243606
79,245744
79,6288
79,79501
79,36284
79,94637
44,126214
44,7971
44,45178
44,170530
44,45662
44,300508
44,178459
44,21175
44,58124
24,187587
24,41541
24,181375
24,257462
24,171209
24,335461
86,106270
86,291739
86,36207
86,74996
86,111039
86,119169
86,264429
86,251303
86,50782
60,67869
60,279457
60,218011
60,82461
60,42936
60,152963
60,248999
60,193033
60,10885
167,54137
167,279009
167,120205
167,90024
167,377387
167,164265
167,89659
167,405568
39,95755
39,190289
39,171167
39,230541
39,206542
39,197126
39,234375
39,142281
39,119234
42,89591
42,31159
42,283001
42,335103
42,237164
42,75489
42,58345
42,119557
42,66783
3,51176
3,44713
3,272278
3,348214
3,108650
3,185245
3,36284
3,270541
3,79967
3,532
3,103547
41,381248
41,42783
41,415194
41,343337
41,72519
41,52530
41,284737
27,243714
27,22068
27,159471
27,4360
27,38253
27,39743
16,401173
16,293281
16,58205
16,315779
16,126716
16,349066
23826,139396
23826,111376
23826,405676
23826,405685
23826,170527
23826,157635
23826,264956
23826,517894
23826,448092
15,387626
15,428791
15,336002
15,61087
15,82009
15,193782
15,201311
15,173491
533,185077
533,68033
533,327911
533,207592
533,284010
533,282180
533,340325
533,46580
533,111039
533,39106
533,160668
533,362184
24,187587
24,41541
24,444971
24,336003
24,257462
24,181375
24,181547
24,171209
18,102226
18,167329
18,31041
18,7161
18,32711
18,47285
18,140579
18,401717
82,293169
82,148955
82,439914
82,196421
82,194638
82,89591
82,29835
82,289507
82,228645
82,401923
82,79501
82,311489
33,227102
33,404384
33,38410
33,388058
33,237662
33,112935
33,49239
33,452084
33,93827
33,59783
33,207597
33,315291
44,126214
44,7971
44,358870
44,315125
44,45662
44,300508
44,178459
44,21175
44,193877
44,362746
86,106270
86,342967
86,291739
86,31159
86,36207
86,251303
86,108650
86,393325
86,119169
86,532
39,190289
39,482145
39,420002
39,206542
39,119234
39,333647
39,142281
39,234375
39,187499
79,68033
79,486031
79,431561
79,243606
79,247459
79,45662
79,6288
167,54137
167,279009
167,42783
167,90024
167,120205
167,377387
167,164265
167,111881
167,58124
167,405568
167,545503
60,185077
60,67869
60,218011
60,332798
60,82461
60,293592
60,42936
60,152963
60,248999
60,193033
60,229176
60,324851
38,316915
38,303259
38,112930
38,208167
38,119557
38,111881
38,125103
38,16311
38,314245
38,136181
38,47199
42,335103
42,245744
42,283001
42,94939
42,237164
42,75489
42,58345
42,72519
42,330223
42,605498
42,349530
4,214346
4,30308
4,348214
4,153637
4,261155
4,284737
27,80444
27,243714
27,159471
27,406614
27,38253
27,435648
27,343337
27,154819
16,401173
16,102226
16,293281
16,272278
16,418560
16,126716
23826,321070
23826,467426
23826,405685
23826,597004
